Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Study_Efficiency
26,84,2,3,1,10,89,2,1,0,1,3.0,1,1,1,0,1.0,3.0,0,70,2.3636363636363638
30,87,1,2,0,7,59,2,1,2,2,2.0,0,0,3,0,1.0,2.0,1,69,3.75
19,100,2,1,0,6,66,3,1,0,1,2.0,0,0,3,0,1.0,2.0,1,68,2.7142857142857144
19,69,2,3,1,6,72,2,0,1,1,2.0,0,0,1,0,2.0,1.0,0,64,2.7142857142857144
20,85,3,2,1,9,83,1,1,3,2,2.0,0,1,3,1,2.0,1.0,1,70,2.0
27,78,3,1,1,5,77,2,1,0,2,1.0,1,0,3,0,3.0,1.0,1,69,4.5
14,62,2,2,1,6,78,2,1,0,3,2.0,0,1,2,0,2.0,1.0,0,63,2.0
21,61,1,2,0,7,58,2,1,1,2,1.0,0,-1,3,0,1.0,1.0,0,60,2.625
26,65,3,1,0,7,74,2,1,2,1,2.0,0,-1,4,0,1.0,1.0,0,65,3.25
23,86,2,2,0,8,91,2,1,0,1,2.0,0,-1,0,0,1.0,1.0,1,67,2.5555555555555554
21,83,2,1,0,5,75,1,1,1,2,2.0,0,-1,4,0,2.0,1.0,1,66,3.5
26,82,1,3,0,7,60,2,0,3,1,2.0,0,0,3,0,3.0,1.0,0,68,3.25
4,61,1,3,1,7,71,3,1,0,1,1.0,0,1,1,0,3.0,1.0,1,58,0.5
24,79,1,3,1,5,88,2,1,0,2,2.0,0,0,3,0,1.0,2.0,0,67,4.0
16,97,2,2,1,8,57,1,1,0,2,2.0,0,1,4,1,1.0,1.0,1,68,1.7777777777777777
9,76,2,2,1,7,79,2,1,1,1,2.0,0,0,3,0,1.0,1.0,0,62,1.125
23,85,1,3,0,7,98,3,0,2,1,2.0,0,-1,3,0,3.0,2.0,0,69,2.875
28,91,2,3,1,6,69,3,1,1,2,3.0,1,0,4,0,1.0,3.0,1,73,4.0
19,91,3,1,0,6,52,2,1,2,1,2.0,0,-1,4,1,1.0,2.0,1,66,2.7142857142857144
26,81,1,2,1,5,82,2,1,0,2,2.0,0,-1,5,1,3.0,1.0,0,67,4.333333333333333
30,94,2,2,0,8,52,2,1,1,2,1.0,0,0,4,0,1.0,1.0,0,71,3.3333333333333335
28,76,2,2,1,9,60,2,1,1,1,2.0,0,0,2,0,1.0,3.0,1,66,2.8
30,96,3,2,1,10,52,2,1,0,3,3.0,0,1,4,0,2.0,2.0,0,74,2.727272727272727
24,70,2,3,0,8,59,1,1,2,1,3.0,0,1,5,0,1.0,1.0,1,67,2.6666666666666665
20,71,3,2,0,6,93,3,1,2,2,3.0,0,-1,2,0,3.0,1.0,1,68,2.857142857142857
10,62,2,2,0,6,87,3,1,2,1,3.0,0,0,3,0,1.0,1.0,1,61,1.4285714285714286
19,92,2,3,0,8,67,2,1,2,2,2.0,1,-1,2,0,1.0,1.0,0,69,2.111111111111111
15,77,1,2,1,7,95,1,1,4,1,2.0,0,1,4,0,1.0,2.0,1,65,1.875
33,69,2,3,1,7,83,2,1,2,2,1.0,0,0,2,0,3.0,1.0,1,71,4.125
19,69,2,1,0,7,72,2,1,1,1,1.0,0,1,2,0,1.0,3.0,0,61,2.375
21,96,2,3,1,9,53,2,1,0,1,3.0,0,0,3,0,2.0,1.0,1,70,2.1
23,93,2,1,0,6,87,2,1,2,2,2.0,1,0,3,0,1.0,2.0,1,70,3.2857142857142856
20,82,2,3,1,9,69,1,1,1,2,2.0,0,1,3,0,2.0,1.0,1,69,2.0
30,85,3,1,1,7,65,3,1,2,1,2.0,0,-1,3,0,1.0,1.0,0,70,3.75
16,79,3,2,1,6,64,2,1,4,1,1.0,0,1,4,1,2.0,1.0,1,67,2.2857142857142856
21,76,1,2,0,6,50,1,1,2,1,2.0,0,-1,4,0,3.0,2.0,0,63,3.0
16,97,2,2,0,7,87,2,1,1,3,2.0,0,0,3,0,1.0,1.0,0,70,2.0
12,65,2,2,0,8,57,2,1,1,3,3.0,1,1,5,1,1.0,1.0,0,61,1.3333333333333333
16,77,1,3,1,6,76,1,1,1,1,2.0,0,0,1,0,3.0,2.0,0,64,2.2857142857142856
20,74,2,2,1,8,51,3,1,2,2,2.0,0,-1,3,0,2.0,1.0,1,65,2.2222222222222223
17,80,2,2,0,6,81,2,1,1,2,3.0,0,0,1,0,2.0,3.0,1,65,2.4285714285714284
16,78,2,1,1,7,68,3,1,3,1,3.0,1,1,3,0,3.0,3.0,0,66,2.0
12,81,3,3,1,5,82,1,1,1,2,3.0,0,1,3,0,1.0,3.0,0,66,2.0
20,66,1,2,1,8,54,2,1,2,2,1.0,0,1,2,0,3.0,1.0,1,63,2.2222222222222223
11,81,1,3,1,7,63,2,1,3,2,2.0,0,0,2,0,3.0,1.0,1,66,1.375
25,70,2,2,1,9,56,3,1,0,1,2.0,0,1,1,0,1.0,3.0,1,64,2.5
20,67,3,1,0,8,82,2,1,3,1,3.0,0,0,4,1,1.0,1.0,1,65,2.2222222222222223
11,63,3,2,0,7,55,1,1,3,3,2.0,1,1,1,0,3.0,1.0,1,62,1.375
18,91,1,3,1,9,81,3,1,4,3,2.0,0,0,5,0,1.0,2.0,1,71,1.8
15,77,2,2,1,8,57,1,1,1,1,2.0,0,0,2,0,2.0,1.0,1,63,1.6666666666666667
22,85,2,3,0,9,97,3,1,0,2,3.0,0,-1,3,0,2.0,2.0,1,70,2.2
28,89,2,1,1,6,71,1,1,2,1,2.0,1,0,4,0,2.0,2.0,1,70,4.0
9,87,2,2,0,8,56,2,1,1,2,3.0,0,1,3,0,2.0,2.0,0,65,1.0
21,79,3,3,1,8,52,2,1,1,1,2.0,0,0,3,1,1.0,1.0,0,66,2.3333333333333335
19,76,2,1,1,5,66,2,1,2,2,2.0,1,1,4,0,2.0,1.0,0,66,3.1666666666666665
24,75,2,1,0,9,95,3,1,0,2,3.0,0,1,2,0,2.0,1.0,1,68,2.4
21,86,3,3,0,5,57,2,1,1,1,2.0,1,-1,3,0,1.0,1.0,1,68,3.5
15,80,3,2,1,5,90,2,1,4,2,3.0,1,0,3,0,1.0,1.0,0,69,2.5
18,94,2,2,1,4,71,2,1,3,3,1.0,0,1,3,0,2.0,1.0,0,71,3.6
15,95,2,2,1,8,90,1,1,2,1,2.0,1,-1,1,0,3.0,1.0,1,69,1.6666666666666667
26,67,2,3,1,5,94,2,1,0,2,2.0,0,1,2,0,2.0,1.0,1,68,4.333333333333333
20,65,2,3,1,6,100,2,1,2,1,3.0,0,0,5,0,1.0,2.0,1,67,2.857142857142857
31,85,3,2,0,8,53,2,1,2,1,3.0,0,1,3,0,1.0,1.0,1,72,3.4444444444444446
20,72,3,2,1,7,90,3,1,2,2,2.0,0,0,3,0,1.0,1.0,1,68,2.5
16,61,3,2,1,6,53,1,1,0,3,2.0,0,1,4,1,1.0,2.0,0,60,2.2857142857142856
11,96,2,3,0,5,66,3,1,2,1,2.0,0,0,4,0,1.0,2.0,1,68,1.8333333333333333
9,69,3,2,1,7,82,3,1,1,3,3.0,0,1,2,0,1.0,1.0,0,65,1.125
10,97,1,3,0,8,72,3,1,0,1,2.0,0,0,3,0,3.0,2.0,0,67,1.1111111111111112
22,89,1,2,0,8,78,1,1,4,3,2.0,1,1,3,0,1.0,1.0,0,70,2.4444444444444446
23,91,2,1,1,10,98,3,1,0,1,3.0,1,-1,3,0,1.0,1.0,0,70,2.090909090909091
11,68,2,2,0,6,91,1,1,3,1,3.0,0,-1,2,0,2.0,3.0,0,61,1.5714285714285714
25,69,3,1,1,5,68,2,1,2,3,3.0,0,1,4,0,2.0,3.0,1,68,4.166666666666667
17,81,2,3,0,7,80,3,1,1,1,2.0,0,-1,3,0,3.0,1.0,0,67,2.125
21,67,2,3,0,7,52,2,1,3,1,2.0,0,-1,3,1,1.0,2.0,0,62,2.625
30,72,2,1,0,7,73,2,1,0,3,2.0,0,0,4,0,1.0,2.0,1,66,3.75
25,73,3,2,1,6,80,2,1,3,3,2.0,0,1,2,0,1.0,3.0,0,69,3.5714285714285716
18,66,2,3,1,4,86,2,1,2,2,2.0,0,-1,4,0,2.0,1.0,0,66,3.6
15,68,2,2,1,5,95,2,1,0,3,2.0,0,-1,5,0,2.0,1.0,0,64,2.5
7,92,3,2,0,8,64,3,1,1,1,1.0,0,0,4,0,3.0,1.0,1,66,0.7777777777777778
16,67,2,2,0,7,95,1,1,2,2,2.0,0,0,5,1,1.0,1.0,1,63,2.0
19,61,1,3,1,8,83,1,1,1,2,2.0,1,-1,3,0,1.0,1.0,1,62,2.111111111111111
14,85,2,2,1,8,54,1,1,1,3,2.0,1,-1,4,0,3.0,2.0,1,65,1.5555555555555556
19,99,1,3,0,8,69,1,1,0,3,2.0,1,-1,2,0,1.0,2.0,1,68,2.111111111111111
20,73,3,3,1,8,74,1,1,1,1,1.0,1,-1,4,0,1.0,2.0,1,65,2.2222222222222223
19,65,2,3,1,7,68,1,1,1,1,1.0,0,0,4,0,2.0,1.0,0,63,2.375
16,83,3,3,1,7,56,2,1,3,2,2.0,0,-1,2,0,1.0,1.0,1,68,2.0
21,96,2,3,1,4,78,1,1,2,3,2.0,1,1,2,0,1.0,1.0,1,72,4.2
23,91,3,1,0,6,57,2,1,2,1,2.0,1,1,3,0,1.0,1.0,1,69,3.2857142857142856
13,85,1,2,0,6,96,1,1,1,1,3.0,0,1,5,0,3.0,3.0,1,66,1.8571428571428572
28,73,1,1,1,7,93,3,1,2,1,3.0,1,0,3,0,2.0,1.0,1,68,3.5
19,82,1,1,0,6,74,2,1,1,2,3.0,0,0,2,0,1.0,2.0,1,64,2.7142857142857144
20,64,2,1,1,8,53,1,1,1,1,2.0,0,1,2,0,1.0,1.0,1,61,2.2222222222222223
24,87,1,2,0,6,78,3,1,0,1,1.0,0,0,2,1,3.0,1.0,1,67,3.4285714285714284
21,89,2,1,1,9,80,2,1,0,2,1.0,0,0,3,0,3.0,2.0,1,68,2.1
26,99,2,2,0,6,94,3,1,2,2,2.0,0,1,3,0,1.0,1.0,1,74,3.7142857142857144
22,70,2,3,1,6,53,2,1,3,2,3.0,0,1,2,0,1.0,1.0,0,67,3.142857142857143
16,61,2,3,1,6,85,2,1,2,2,2.0,1,1,3,0,1.0,1.0,1,64,2.2857142857142856
22,82,1,3,0,6,78,2,1,3,2,3.0,0,0,3,0,1.0,2.0,1,69,3.142857142857143
13,88,3,2,1,9,59,2,1,0,1,2.0,1,-1,3,1,1.0,3.0,0,63,1.3
21,92,2,2,0,7,56,2,1,0,1,2.0,1,0,4,0,1.0,2.0,0,67,2.625
20,68,3,2,1,7,85,2,1,1,2,2.0,0,0,3,0,2.0,3.0,1,65,2.5
19,70,2,2,1,6,67,2,1,5,2,1.0,0,1,4,0,3.0,2.0,0,67,2.7142857142857144
19,81,3,2,0,7,100,2,1,1,1,2.0,1,-1,5,0,3.0,2.0,0,68,2.375
9,73,2,1,1,7,95,2,0,3,1,2.0,1,-1,3,0,3.0,1.0,1,62,1.125
17,94,3,2,1,7,78,2,1,1,1,3.0,0,0,3,0,2.0,1.0,0,70,2.125
21,79,1,3,1,7,82,2,1,1,3,2.0,0,-1,3,0,1.0,1.0,0,67,2.625
21,92,3,3,1,9,58,2,1,2,3,2.0,0,0,5,0,1.0,2.0,0,89,2.1
14,83,3,2,1,7,95,1,1,1,1,2.0,1,0,2,1,1.0,1.0,0,65,1.75
28,91,1,2,1,5,73,2,0,2,2,2.0,0,0,2,0,1.0,1.0,0,69,4.666666666666667
15,73,2,2,0,7,76,3,1,2,1,2.0,0,1,4,0,1.0,3.0,0,64,1.875
26,93,3,1,0,6,94,2,1,6,3,2.0,1,-1,4,0,1.0,1.0,0,74,3.7142857142857144
23,71,2,3,0,8,50,2,1,0,3,2.0,0,1,2,0,1.0,3.0,0,64,2.5555555555555554
16,82,1,3,0,7,75,2,1,0,1,2.0,0,-1,2,0,3.0,2.0,0,64,2.0
31,69,2,1,1,9,81,2,1,2,2,2.0,1,-1,2,0,2.0,1.0,1,67,3.1
13,79,1,1,1,6,58,3,1,2,2,2.0,0,1,4,0,2.0,2.0,1,63,1.8571428571428572
26,73,3,2,1,7,53,1,1,3,2,3.0,1,0,5,0,1.0,2.0,0,68,3.25
26,71,1,2,1,5,77,1,1,0,2,2.0,0,0,5,0,3.0,1.0,1,66,4.333333333333333
16,99,1,3,1,7,77,3,1,0,1,2.0,0,0,3,1,1.0,2.0,0,68,2.0
28,66,2,3,0,5,67,2,1,1,3,2.0,1,1,1,0,3.0,2.0,0,68,4.666666666666667
18,91,2,2,0,7,94,2,1,3,1,2.0,1,0,2,0,1.0,1.0,0,69,2.25
22,99,3,1,0,7,65,2,1,3,1,1.0,0,0,3,0,3.0,1.0,0,71,2.75
22,61,1,3,1,7,76,2,1,1,3,2.0,0,1,3,0,2.0,1.0,0,65,2.75
19,88,1,2,1,8,59,2,1,2,2,2.0,1,0,4,0,1.0,1.0,1,67,2.111111111111111
25,70,2,2,0,7,51,2,1,1,3,2.0,0,-1,4,0,2.0,1.0,0,65,3.125
25,62,3,2,0,5,71,2,1,0,1,3.0,1,1,4,0,1.0,2.0,1,65,4.166666666666667
10,76,2,1,0,6,76,2,1,1,3,3.0,0,-1,2,0,3.0,1.0,1,80,1.4285714285714286
28,97,2,2,1,7,88,3,1,2,2,2.0,0,0,2,0,1.0,2.0,1,74,3.5
10,60,2,2,0,7,72,1,0,3,2,1.0,0,1,3,0,1.0,1.0,1,59,1.25
26,84,2,2,0,7,64,1,1,2,3,3.0,0,0,3,0,1.0,1.0,1,69,3.25
27,80,2,1,1,9,80,2,1,0,3,2.0,0,0,2,1,1.0,2.0,1,66,2.7
13,95,2,2,1,7,69,2,1,1,1,1.0,0,1,2,1,3.0,2.0,0,66,1.625
18,63,3,3,0,8,62,2,1,2,3,2.0,0,1,4,0,1.0,1.0,0,65,2.0
13,87,3,2,1,4,96,1,1,3,1,1.0,0,0,3,1,2.0,1.0,1,67,2.6
19,87,3,3,0,8,77,1,1,3,1,2.0,1,0,4,0,1.0,2.0,1,69,2.111111111111111
18,87,2,1,1,10,60,3,1,2,2,2.0,0,1,3,0,1.0,1.0,0,68,1.6363636363636365
25,98,2,2,1,9,84,2,1,1,2,3.0,1,0,2,0,3.0,1.0,0,73,2.5
28,93,1,3,1,6,90,2,1,1,1,2.0,0,1,2,1,1.0,1.0,0,71,4.0
28,62,3,2,1,10,88,2,1,0,1,3.0,0,1,2,1,3.0,2.0,1,67,2.5454545454545454
17,79,2,2,1,7,80,1,1,1,3,3.0,0,1,3,0,2.0,1.0,0,67,2.125
19,76,3,1,0,7,76,2,1,0,3,3.0,0,0,2,0,3.0,1.0,1,66,2.375
10,72,2,1,0,7,89,2,1,3,2,2.0,0,-1,4,0,2.0,1.0,0,63,1.25
15,78,3,3,0,7,85,2,0,1,3,2.0,0,-1,1,0,1.0,3.0,1,65,1.875
26,75,2,1,1,4,79,2,1,2,3,2.0,0,-1,1,0,2.0,1.0,1,67,5.2
30,77,2,1,1,8,83,2,1,1,1,1.0,0,1,3,0,2.0,1.0,1,69,3.3333333333333335
13,99,2,2,1,7,58,2,1,1,1,2.0,0,0,2,0,1.0,1.0,1,67,1.625
16,64,3,2,1,7,51,3,1,4,3,3.0,0,0,3,0,2.0,1.0,1,66,2.0
20,97,3,3,1,7,97,1,1,2,2,3.0,1,0,4,0,1.0,2.0,0,74,2.5
22,79,3,2,0,6,97,2,0,2,3,2.0,0,1,2,0,2.0,2.0,0,69,3.142857142857143
15,85,1,2,1,7,89,3,1,0,2,2.0,0,-1,4,0,2.0,2.0,0,66,1.875
23,93,3,1,1,9,69,1,1,0,2,2.0,1,1,3,1,3.0,2.0,1,69,2.3
17,74,2,2,1,8,58,1,1,1,3,2.0,0,0,2,0,2.0,3.0,1,63,1.8888888888888888
20,77,2,1,1,7,68,2,0,0,2,3.0,1,1,3,0,2.0,1.0,0,65,2.5
23,76,1,2,0,7,86,1,0,1,1,2.0,1,1,4,0,2.0,3.0,1,64,2.875
20,75,1,2,0,7,67,3,1,0,2,2.0,1,0,4,0,1.0,1.0,1,64,2.5
17,97,1,3,1,6,90,1,1,2,2,1.0,0,-1,2,0,1.0,2.0,1,69,2.4285714285714284
19,93,3,3,0,7,84,2,1,5,1,3.0,0,-1,3,0,1.0,1.0,0,73,2.375
19,64,2,2,1,8,81,3,1,1,2,2.0,0,-1,3,1,1.0,2.0,1,62,2.111111111111111
18,64,1,1,1,7,97,1,1,2,2,1.0,1,0,4,0,2.0,1.0,1,62,2.25
18,77,2,2,1,6,95,3,1,0,2,3.0,1,1,2,0,3.0,2.0,0,68,2.5714285714285716
30,64,2,2,0,7,86,1,1,1,2,2.0,1,1,3,0,3.0,3.0,0,66,3.75
23,85,1,3,1,8,60,3,1,2,2,2.0,0,1,1,1,2.0,2.0,0,68,2.5555555555555554
18,66,1,3,1,5,97,2,1,4,2,2.0,0,0,4,0,1.0,2.0,1,66,3.0
24,81,1,2,1,6,61,1,1,3,2,2.0,0,1,3,0,3.0,1.0,1,69,3.4285714285714284
18,60,2,2,1,5,69,2,1,0,2,2.0,0,0,2,0,3.0,1.0,0,62,3.0
27,73,1,2,0,7,91,2,1,2,3,2.0,0,0,4,0,2.0,3.0,0,68,3.375
22,87,2,2,0,8,60,1,1,2,2,3.0,0,-1,2,0,2.0,2.0,1,67,2.4444444444444446
19,79,1,2,0,9,82,2,1,1,1,2.0,1,0,4,0,1.0,1.0,1,65,1.9
23,99,1,2,0,9,73,2,1,0,1,2.0,0,-1,4,0,2.0,1.0,1,69,2.3
11,95,2,2,0,6,81,3,1,2,1,1.0,0,1,3,0,1.0,1.0,1,67,1.5714285714285714
13,74,1,1,1,7,98,3,1,0,2,2.0,0,1,3,0,3.0,1.0,0,64,1.625
13,62,1,2,1,6,90,2,0,3,3,3.0,1,0,3,1,3.0,1.0,0,62,1.8571428571428572
21,94,2,2,1,9,65,1,1,5,3,3.0,1,0,3,1,1.0,1.0,1,71,2.1
30,96,2,3,1,9,53,2,0,0,2,2.0,1,0,3,0,1.0,1.0,1,72,3.0
33,93,3,3,1,7,98,1,1,0,2,2.0,0,-1,2,1,1.0,1.0,0,74,4.125
24,65,1,3,0,6,79,1,1,1,2,3.0,0,0,2,0,3.0,1.0,1,66,3.4285714285714284
23,100,3,1,1,4,59,2,1,2,2,2.0,0,1,4,0,1.0,1.0,0,72,4.6
9,70,3,2,0,5,81,2,1,1,3,3.0,1,0,4,0,3.0,1.0,0,65,1.5
17,89,3,2,1,4,52,3,1,0,1,2.0,0,1,3,0,2.0,3.0,0,67,3.4
15,96,2,3,1,5,59,3,1,2,2,3.0,1,0,2,0,1.0,1.0,1,70,2.5
16,69,3,2,1,10,82,2,1,0,1,3.0,0,-1,1,1,1.0,2.0,1,62,1.4545454545454546
19,96,1,1,1,5,70,3,1,0,1,2.0,0,1,2,0,1.0,3.0,1,66,3.1666666666666665
17,72,1,2,1,5,66,2,1,2,3,3.0,0,-1,3,0,2.0,1.0,1,65,2.8333333333333335
8,99,1,3,1,6,83,3,1,2,2,3.0,0,1,4,1,3.0,1.0,1,70,1.1428571428571428
24,71,3,3,1,10,93,1,1,2,2,2.0,1,1,2,1,2.0,1.0,0,69,2.1818181818181817
14,98,2,2,1,7,84,1,1,3,3,2.0,0,0,3,0,1.0,1.0,0,70,1.75
21,62,3,3,0,8,73,2,1,2,3,2.0,1,-1,2,0,2.0,1.0,0,66,2.3333333333333335
32,88,2,1,1,7,83,1,1,1,1,3.0,1,1,4,0,3.0,1.0,1,73,4.0
14,81,3,2,0,4,85,1,1,3,2,3.0,0,1,4,0,3.0,2.0,0,69,2.8
5,79,3,3,1,9,89,1,1,3,2,2.0,1,0,3,0,2.0,1.0,0,66,0.5
18,69,3,2,1,8,65,2,1,4,2,2.0,0,0,4,0,1.0,3.0,1,65,2.0
27,88,2,1,0,7,56,3,1,2,1,2.0,0,0,4,0,3.0,1.0,0,70,3.375
32,68,3,3,0,10,84,2,1,0,2,3.0,1,1,2,0,3.0,3.0,1,70,2.909090909090909
13,82,3,2,0,6,56,3,1,2,1,3.0,0,0,4,0,3.0,1.0,1,67,1.8571428571428572
23,70,2,3,1,7,73,3,1,1,1,2.0,1,1,3,0,3.0,1.0,1,68,2.875
17,98,2,1,1,6,62,1,1,1,2,2.0,1,0,2,0,2.0,1.0,0,68,2.4285714285714284
19,61,3,2,0,9,67,2,1,0,1,2.0,0,-1,2,0,2.0,3.0,0,61,1.9
36,68,2,2,1,8,74,3,1,2,2,2.0,0,-1,3,0,1.0,1.0,1,70,4.0
11,70,3,3,0,7,95,3,1,0,1,3.0,0,-1,5,0,2.0,2.0,1,65,1.375
22,77,1,2,1,5,84,2,0,3,3,2.0,0,1,2,0,1.0,2.0,1,66,3.6666666666666665
23,69,2,2,1,6,59,2,1,3,3,2.0,0,0,3,0,3.0,2.0,1,67,3.2857142857142856
27,80,1,1,1,5,94,3,1,3,3,2.0,0,-1,3,0,1.0,1.0,1,69,4.5
21,95,2,3,0,9,75,2,1,1,1,2.0,0,0,2,0,2.0,3.0,1,69,2.1
22,88,2,2,1,5,60,1,1,1,1,2.0,0,0,2,0,1.0,2.0,1,67,3.6666666666666665
18,83,3,1,0,9,76,2,1,0,2,1.0,1,0,4,0,1.0,1.0,0,66,1.8
22,64,1,2,1,9,60,2,1,1,3,3.0,1,0,2,0,1.0,1.0,1,63,2.2
18,88,3,2,0,6,68,1,1,0,2,3.0,0,0,4,0,1.0,3.0,0,67,2.5714285714285716
24,67,3,1,1,6,90,2,1,0,1,2.0,0,0,1,0,2.0,3.0,1,64,3.4285714285714284
18,91,2,1,0,6,83,2,1,2,1,2.0,1,0,4,0,1.0,1.0,1,68,2.5714285714285716
22,70,2,3,1,8,74,1,1,2,1,3.0,0,-1,2,0,1.0,2.0,1,65,2.4444444444444446
20,77,2,1,0,9,61,2,1,2,2,2.0,0,0,3,0,1.0,1.0,1,65,2.0
27,74,2,1,1,9,64,3,0,1,1,2.0,0,0,3,0,1.0,1.0,1,65,2.7
20,94,1,2,1,6,99,2,1,0,2,2.0,0,-1,4,0,2.0,1.0,0,70,2.857142857142857
9,65,2,3,1,9,67,2,1,1,3,2.0,0,0,3,0,1.0,1.0,0,62,0.9
28,83,3,1,0,9,81,2,1,0,1,2.0,0,0,4,0,1.0,2.0,1,68,2.8
15,66,1,3,1,7,75,1,1,0,3,3.0,0,-1,3,0,2.0,1.0,1,62,1.875
16,88,2,3,1,7,51,2,1,0,2,2.0,0,1,3,0,2.0,1.0,0,68,2.0
16,96,3,2,1,9,97,2,1,0,2,3.0,1,0,5,0,2.0,1.0,1,72,1.6
28,77,3,2,1,9,54,1,1,1,3,2.0,0,1,3,0,3.0,1.0,0,70,2.8
7,80,3,2,0,9,83,1,0,3,2,2.0,0,0,3,0,1.0,3.0,0,62,0.7
39,97,3,3,1,10,91,2,1,2,1,2.0,0,1,3,0,1.0,2.0,0,79,3.5454545454545454
26,81,2,3,1,8,87,2,1,2,3,3.0,0,0,1,0,3.0,1.0,1,73,2.888888888888889
21,80,3,3,1,7,90,3,1,1,1,1.0,0,-1,2,0,2.0,3.0,1,68,2.625
20,83,3,2,1,9,87,1,1,0,3,2.0,0,0,2,0,1.0,1.0,1,68,2.0
22,88,2,2,1,10,72,2,1,2,1,3.0,0,0,2,0,1.0,2.0,0,69,2.0
23,64,2,1,1,6,95,3,1,1,1,2.0,0,1,2,1,2.0,3.0,0,63,3.2857142857142856
24,93,2,2,1,7,96,2,0,5,3,2.0,0,-1,4,0,3.0,1.0,0,74,3.0
23,77,2,2,1,5,72,2,1,2,3,3.0,0,-1,5,0,2.0,2.0,0,69,3.8333333333333335
21,63,2,1,0,8,74,2,1,0,1,2.0,0,-1,3,0,1.0,1.0,0,61,2.3333333333333335
19,91,2,1,1,8,74,1,1,4,2,2.0,0,0,2,1,3.0,1.0,0,69,2.111111111111111
19,75,2,1,0,6,64,3,1,2,1,2.0,0,0,3,0,1.0,1.0,0,64,2.7142857142857144
19,64,2,2,1,9,56,1,1,2,1,2.0,0,1,4,0,3.0,3.0,0,63,1.9
27,85,1,3,0,6,63,1,1,1,1,2.0,0,-1,2,0,2.0,1.0,1,68,3.857142857142857
24,95,3,2,1,6,92,2,1,2,1,2.0,0,0,3,0,1.0,3.0,1,72,3.4285714285714284
2,96,1,3,1,9,77,2,1,3,2,2.0,0,0,2,0,1.0,3.0,0,65,0.2
24,98,1,1,0,6,93,1,0,2,1,1.0,0,1,4,0,2.0,1.0,1,69,3.4285714285714284
21,95,2,1,0,5,87,1,1,2,2,2.0,1,0,4,0,1.0,1.0,1,70,3.5
20,60,2,2,1,8,67,1,1,1,2,2.0,0,0,4,0,3.0,2.0,0,63,2.2222222222222223
18,75,1,2,1,7,59,1,1,0,2,2.0,0,1,2,1,1.0,1.0,0,62,2.25
27,93,2,2,1,9,78,1,1,1,1,2.0,0,1,2,0,3.0,1.0,0,72,2.7
26,75,3,3,0,8,97,2,1,1,1,2.0,0,0,4,0,1.0,3.0,1,69,2.888888888888889
15,84,2,2,0,4,92,1,1,2,2,2.0,0,-1,3,0,1.0,2.0,0,66,3.0
22,84,2,2,1,9,88,2,1,2,1,3.0,1,0,4,0,3.0,1.0,1,71,2.2
14,75,1,1,0,10,88,2,1,2,1,2.0,1,-1,3,0,2.0,2.0,0,62,1.2727272727272727
12,96,2,1,1,9,76,2,1,2,2,3.0,0,1,2,0,1.0,1.0,1,68,1.2
16,80,3,1,0,9,58,1,1,0,2,2.0,0,0,2,0,1.0,1.0,0,63,1.6
25,79,2,2,1,7,64,2,1,0,1,2.0,0,0,3,0,2.0,3.0,0,66,3.125
26,100,3,2,1,6,79,3,1,1,2,3.0,0,1,3,0,2.0,2.0,1,75,3.7142857142857144
23,80,2,1,1,7,66,3,1,1,3,3.0,1,1,4,0,2.0,1.0,0,69,2.875
24,67,3,2,0,8,89,2,1,2,3,1.0,1,1,3,0,1.0,1.0,0,68,2.6666666666666665
23,81,3,2,0,8,69,2,1,5,2,2.0,0,-1,2,0,1.0,2.0,1,69,2.5555555555555554
16,93,3,1,0,6,56,2,1,2,1,2.0,0,1,4,0,1.0,1.0,1,67,2.2857142857142856
23,91,3,2,1,6,89,2,1,3,2,2.0,1,-1,3,0,3.0,1.0,1,73,3.2857142857142856
25,92,2,3,1,5,85,1,1,1,1,2.0,0,-1,1,0,2.0,1.0,1,71,4.166666666666667
25,88,3,2,1,8,63,2,1,2,3,2.0,0,1,3,0,1.0,2.0,0,71,2.7777777777777777
27,70,2,2,0,6,99,3,1,2,1,2.0,1,0,2,0,1.0,1.0,0,68,3.857142857142857
24,94,3,1,0,7,70,2,1,1,3,2.0,0,0,1,0,1.0,1.0,1,70,3.0
22,96,1,3,1,10,84,1,1,1,3,3.0,0,-1,3,0,1.0,1.0,1,71,2.0
26,68,2,3,0,8,96,3,1,1,2,3.0,0,0,2,0,1.0,1.0,1,69,2.888888888888889
20,65,3,2,0,7,58,2,0,3,1,2.0,1,0,4,0,1.0,1.0,1,63,2.5
15,99,1,2,1,8,94,2,1,2,2,2.0,1,0,3,0,3.0,1.0,1,71,1.6666666666666667
19,95,2,2,1,9,85,2,0,2,1,2.0,0,-1,3,0,2.0,1.0,1,69,1.9
16,96,3,2,1,5,58,2,1,2,3,1.0,0,1,5,0,3.0,2.0,1,71,2.6666666666666665
16,95,2,1,0,6,83,1,1,2,1,3.0,1,0,3,0,1.0,1.0,0,68,2.2857142857142856
19,82,2,2,0,7,94,2,1,1,2,2.0,0,1,3,0,1.0,1.0,0,68,2.375
